Time(sec),TempRes(Ohm),Temperature(K),SampVolt(V),SampCurr(A),CoilCurr(A)
434.46,29.366,107.5,4.8018e-05,0.2,1
435.44,29.367,107.5,4.8101e-05,0.2,1
436.42,29.379,107.53,4.8237e-05,0.2,1
437.39,29.382,107.53,4.8216e-05,0.2,1
438.37,29.387,107.55,4.8153e-05,0.2,1
439.37,29.402,107.58,4.8091e-05,0.2,1
440.38,29.41,107.6,4.7976e-05,0.2,1
441.33,29.413,107.61,4.831e-05,0.2,1
442.3,29.424,107.63,4.807e-05,0.2,1
443.26,29.436,107.66,4.8279e-05,0.2,1
444.22,29.432,107.65,4.8216e-05,0.2,1
445.18,29.439,107.67,4.8039e-05,0.2,1
446.18,29.456,107.71,4.8122e-05,0.2,1
447.16,29.464,107.73,4.8206e-05,0.2,1
448.12,29.463,107.73,4.8216e-05,0.2,1
449.07,29.476,107.76,4.8185e-05,0.2,1
450.04,29.475,107.76,4.8268e-05,0.2,1
451.04,29.481,107.77,4.8226e-05,0.2,1
452.02,29.5,107.82,4.8289e-05,0.2,1
452.97,29.505,107.83,4.7987e-05,0.2,1
453.98,29.513,107.85,4.8195e-05,0.2,1
454.98,29.521,107.87,4.7987e-05,0.2,1
455.96,29.518,107.86,4.8185e-05,0.2,1
456.92,29.525,107.88,4.8081e-05,0.2,1
457.9,29.532,107.89,4.807e-05,0.2,1
458.88,29.536,107.9,4.8174e-05,0.2,1
459.89,29.549,107.93,4.8091e-05,0.2,1
460.89,29.559,107.96,4.7914e-05,0.2,1
461.85,29.567,107.98,4.8122e-05,0.2,1
462.82,29.57,107.98,4.8133e-05,0.2,1
463.81,29.581,108.01,4.7976e-05,0.2,1
464.81,29.59,108.03,4.8216e-05,0.2,1
465.81,29.593,108.04,4.7872e-05,0.2,1
466.78,29.597,108.05,4.8226e-05,0.2,1
467.75,29.61,108.08,4.7997e-05,0.2,1
468.74,29.611,108.08,4.7872e-05,0.2,1
469.74,29.617,108.1,4.8237e-05,0.2,1
470.74,29.624,108.11,4.8008e-05,0.2,1
471.7,29.63,108.13,4.8185e-05,0.2,1
472.66,29.642,108.16,4.807e-05,0.2,1
473.66,29.646,108.16,4.8008e-05,0.2,1
474.66,29.653,108.18,4.8008e-05,0.2,1
475.66,29.66,108.2,4.8164e-05,0.2,1
476.61,29.667,108.21,4.8206e-05,0.2,1
477.57,29.672,108.23,4.7997e-05,0.2,1
478.57,29.68,108.24,4.7903e-05,0.2,1
479.57,29.687,108.26,4.7997e-05,0.2,1
480.54,29.7,108.29,4.8133e-05,0.2,1
481.51,29.71,108.31,4.7976e-05,0.2,1
482.51,29.718,108.33,4.8039e-05,0.2,1
483.5,29.72,108.34,4.832e-05,0.2,1
484.5,29.718,108.33,4.8018e-05,0.2,1
485.46,29.737,108.38,4.8279e-05,0.2,1
486.42,29.741,108.38,4.7935e-05,0.2,1
487.39,29.741,108.38,4.8153e-05,0.2,1
488.38,29.754,108.42,4.8435e-05,0.2,1
489.35,29.755,108.42,4.783e-05,0.2,1
490.31,29.759,108.43,4.8101e-05,0.2,1
491.31,29.769,108.45,4.7914e-05,0.2,1
492.32,29.788,108.49,4.7976e-05,0.2,1
493.31,29.785,108.49,4.8018e-05,0.2,1
494.26,29.794,108.51,4.8039e-05,0.2,1
495.24,29.806,108.54,4.8049e-05,0.2,1
496.24,29.81,108.54,4.806e-05,0.2,1
497.23,29.81,108.54,4.7935e-05,0.2,1
498.23,29.818,108.56,4.8091e-05,0.2,1
499.2,29.83,108.59,4.7966e-05,0.2,1
500.15,29.828,108.59,4.7955e-05,0.2,1
501.11,29.836,108.61,4.7924e-05,0.2,1
502.12,29.852,108.64,4.8049e-05,0.2,1
503.08,29.859,108.66,4.7893e-05,0.2,1
504.04,29.861,108.66,4.7997e-05,0.2,1
505.02,29.871,108.69,4.7976e-05,0.2,1
506.02,29.877,108.7,4.7862e-05,0.2,1
506.97,29.879,108.7,4.7935e-05,0.2,1
507.95,29.886,108.72,4.807e-05,0.2,1
508.93,29.888,108.73,4.807e-05,0.2,1
509.93,29.896,108.75,4.8143e-05,0.2,1
510.91,29.902,108.76,4.7945e-05,0.2,1
511.86,29.916,108.79,4.7893e-05,0.2,1
512.84,29.923,108.81,4.7945e-05,0.2,1
513.82,29.922,108.81,4.7966e-05,0.2,1
514.79,29.928,108.82,4.783e-05,0.2,1
515.75,29.936,108.84,4.8008e-05,0.2,1
516.76,29.953,108.88,4.7789e-05,0.2,1
517.75,29.946,108.86,4.807e-05,0.2,1
518.74,29.956,108.88,4.806e-05,0.2,1
